year,khoi,diem_moc,percentile,count_greater_equal,top_percent,higher_than_count,count_exact,view
2025,A,19.25,43.02612481857765,35574,40.78979196903725,33725,1849,Miền Nam
2025,A,19.0,45.12820512820513,37312,43.02612481857765,35574,1738,Miền Nam
2025,A,18.75,47.17585873246251,39005,45.12820512820513,37312,1693,Miền Nam
2025,A,18.5,49.366231253023706,40816,47.17585873246251,39005,1811,Miền Nam
2025,A,18.25,51.52878567972907,42604,49.366231253023706,40816,1788,Miền Nam
2025,A,18.0,53.85824866956942,44530,51.52878567972907,42604,1926,Miền Nam
2025,A,17.75,56.072810836961786,46361,53.85824866956942,44530,1831,Miền Nam
2025,A,17.5,58.34421867440736,48239,56.072810836961786,46361,1878,Miền Nam
2025,A,17.25,60.64707305273343,50143,58.34421867440736,48239,1904,Miền Nam
2025,A,17.0,62.8785679729076,51988,60.64707305273343,50143,1845,Miền Nam
2025,A,16.75,65.11248185776488,53835,62.8785679729076,51988,1847,Miền Nam
2025,A,16.5,67.27866473149491,55626,65.11248185776488,53835,1791,Miền Nam
2025,A,16.25,69.51741654571843,57477,67.27866473149491,55626,1851,Miền Nam
2025,A,16.0,71.58079342041607,59183,69.51741654571843,57477,1706,Miền Nam
2025,A,15.75,73.67440735365264,60914,71.58079342041607,59183,1731,Miền Nam
2025,A,15.5,75.66158684083213,62557,73.67440735365264,60914,1643,Miền Nam
2025,A,15.25,77.65602322206095,64206,75.66158684083213,62557,1649,Miền Nam
2025,A,15.0,79.49443638122884,65726,77.65602322206095,64206,1520,Miền Nam
2025,A,14.75,81.33768746976294,67250,79.49443638122884,65726,1524,Miền Nam
2025,A,14.5,83.13618771165942,68737,81.33768746976294,67250,1487,Miền Nam
2025,A,14.25,84.81011127237542,70121,83.13618771165942,68737,1384,Miền Nam
2025,A,14.0,86.37518142235123,71415,84.81011127237542,70121,1294,Miền Nam
2025,A,13.75,87.85195936139333,72636,86.37518142235123,71415,1221,Miền Nam
2025,A,13.5,89.24528301886792,73788,87.85195936139333,72636,1152,Miền Nam
2025,A,13.25,90.58538945331398,74896,89.24528301886792,73788,1108,Miền Nam
2025,A,13.0,91.67513304305757,75797,90.58538945331398,74896,901,Miền Nam
2025,A,12.75,92.82172230285438,76745,91.67513304305757,75797,948,Miền Nam
2025,A,12.5,93.80503144654088,77558,92.82172230285438,76745,813,Miền Nam
2025,A,12.25,94.72665699080794,78320,93.80503144654088,77558,762,Miền Nam
2025,A,12.0,95.51402999516208,78971,94.72665699080794,78320,651,Miền Nam
2025,A,11.75,96.19134010643444,79531,95.51402999516208,78971,560,Miền Nam
2025,A,11.5,96.86744073536526,80090,96.19134010643444,79531,559,Miền Nam
2025,A,11.25,97.37905176584421,80513,96.86744073536526,80090,423,Miền Nam
2025,A,11.0,97.8471214320271,80900,97.37905176584421,80513,387,Miền Nam
2025,A,10.75,98.2510885341074,81234,97.8471214320271,80900,334,Miền Nam
2025,A,10.5,98.57764876632801,81504,98.2510885341074,81234,270,Miền Nam
2025,A,10.25,98.85703918722787,81735,98.57764876632801,81504,231,Miền Nam
2025,A,10.0,99.12312530237058,81955,98.85703918722787,81735,220,Miền Nam
2025,A,9.75,99.3287373004354,82125,99.12312530237058,81955,170,Miền Nam
2025,A,9.5,99.48476052249637,82254,99.3287373004354,82125,129,Miền Nam
2025,A,9.25,99.6190130624093,82365,99.48476052249637,82254,111,Miền Nam
2025,A,9.0,99.72907595549106,82456,99.6190130624093,82365,91,Miền Nam
2025,A,8.75,99.79680696661829,82512,99.72907595549106,82456,56,Miền Nam
2025,A,8.5,99.83671988388969,82545,99.79680696661829,82512,33,Miền Nam
2025,A,8.25,99.89235607160136,82591,99.83671988388969,82545,46,Miền Nam
2025,A,8.0,99.92017416545718,82614,99.89235607160136,82591,23,Miền Nam
2025,A,7.75,99.94436381228834,82634,99.92017416545718,82614,20,Miền Nam
2025,A,7.5,99.96371552975326,82650,99.94436381228834,82634,16,Miền Nam
2025,A,7.25,99.97822931785197,82662,99.96371552975326,82650,12,Miền Nam
2025,A,7.0,99.98185776487664,82665,99.97822931785197,82662,3,Miền Nam
2025,A,6.75,99.99032414126754,82672,99.98185776487664,82665,7,Miền Nam
2025,A,6.5,99.99516207063377,82676,99.99032414126754,82672,4,Miền Nam
2025,A,6.25,99.99758103531688,82678,99.99516207063377,82676,2,Miền Nam
2025,A,6.0,99.99879051765845,82679,99.99758103531688,82678,1,Miền Nam
2025,A,5.5,100.0,82680,99.99879051765845,82679,1,Miền Nam
2025,A1,29.5,0.0024144966378134318,2,0.0,0,2,Miền Nam
2025,A1,29.25,0.007243489913440295,6,0.0024144966378134318,2,4,Miền Nam
2025,A1,29.0,0.015694228145787307,13,0.007243489913440295,6,7,Miền Nam
2025,A1,28.75,0.025352214697041034,21,0.015694228145787307,13,8,Miền Nam
2025,A1,28.5,0.04949718107517536,41,0.025352214697041034,21,20,Miền Nam
2025,A1,28.25,0.07726389241002982,64,0.04949718107517536,41,23,Miền Nam
2025,A1,28.0,0.12796832180411188,106,0.07726389241002982,64,42,Miền Nam
2025,A1,27.75,0.18350174447382084,152,0.12796832180411188,106,46,Miền Nam
2025,A1,27.5,0.26800912679729094,222,0.18350174447382084,152,70,Miền Nam
2025,A1,27.25,0.40804993179046994,338,0.26800912679729094,222,116,Miền Nam
2025,A1,27.0,0.5879299313075707,487,0.40804993179046994,338,149,Miền Nam
2025,A1,26.75,0.8004056354351526,663,0.5879299313075707,487,176,Miền Nam
2025,A1,26.5,1.0442697958543092,865,0.8004056354351526,663,202,Miền Nam
2025,A1,26.25,1.3460818755809882,1115,1.0442697958543092,865,250,Miền Nam
2025,A1,26.0,1.6889403981504953,1399,1.3460818755809882,1115,284,Miền Nam
2025,A1,25.75,2.099404826578779,1739,1.6889403981504953,1399,340,Miền Nam
2025,A1,25.5,2.5702316709523982,2129,2.099404826578779,1739,390,Miền Nam
2025,A1,25.25,3.0748614682554054,2547,2.5702316709523982,2129,418,Miền Nam
2025,A1,25.0,3.700216097449084,3065,3.0748614682554054,2547,518,Miền Nam
2025,A1,24.75,4.417321598879673,3659,3.700216097449084,3065,594,Miền Nam
2025,A1,24.5,5.1537430734127705,4269,4.417321598879673,3659,610,Miền Nam
2025,A1,24.25,5.956563205485736,4934,5.1537430734127705,4269,665,Miền Nam
2025,A1,24.0,6.837854478287639,5664,5.956563205485736,4934,730,Miền Nam
2025,A1,23.75,7.85194306616928,6504,6.837854478287639,5664,840,Miền Nam
2025,A1,23.5,8.884140378834521,7359,7.85194306616928,6504,855,Miền Nam
2025,A1,23.25,9.988772590634168,8274,8.884140378834521,7359,915,Miền Nam
2025,A1,23.0,11.227409365832457,9300,9.988772590634168,8274,1026,Miền Nam
2025,A1,22.75,12.510714328830296,10363,11.227409365832457,9300,1063,Miền Nam
2025,A1,22.5,13.96907029806961,11571,12.510714328830296,10363,1208,Miền Nam
2025,A1,22.25,15.55418734079413,12884,13.96907029806961,11571,1313,Miền Nam
2025,A1,22.0,17.161034853258965,14215,15.55418734079413,12884,1331,Miền Nam
2025,A1,21.75,18.87291296946869,15633,17.161034853258965,14215,1418,Miền Nam
2025,A1,21.5,20.58116934072169,17048,18.87291296946869,15633,1415,Miền Nam
2025,A1,21.25,22.45964772494054,18604,20.58116934072169,17048,1556,Miền Nam
2025,A1,21.0,24.444363961223186,20248,22.45964772494054,18604,1644,Miền Nam
2025,A1,20.75,26.46409039875412,21921,24.444363961223186,20248,1673,Miền Nam
2025,A1,20.5,28.633515627829485,23718,26.46409039875412,21921,1797,Miền Nam
2025,A1,20.25,30.869339514444725,25570,28.633515627829485,23718,1852,Miền Nam
2025,A1,20.0,33.34782031316021,27623,30.869339514444725,25570,2053,Miền Nam
2025,A1,19.75,35.74420822619005,29608,33.34782031316021,27623,1985,Miền Nam
2025,A1,19.5,38.21303103835428,31653,35.74420822619005,29608,2045,Miền Nam
2025,A1,19.25,40.80137143409028,33797,38.21303103835428,31653,2144,Miền Nam
2025,A1,19.0,43.45248874240943,35993,40.80137143409028,33797,2196,Miền Nam
2025,A1,18.75,46.1446524935714,38223,43.45248874240943,35993,2230,Miền Nam
2025,A1,18.5,48.87424094261949,40484,46.1446524935714,38223,2261,Miền Nam
2025,A1,18.25,51.58572066688397,42730,48.87424094261949,40484,2246,Miền Nam
2025,A1,18.0,54.32013810920768,44995,51.58572066688397,42730,2265,Miền Nam
2025,A1,17.75,57.070249779677184,47273,54.32013810920768,44995,2278,Miền Nam
2025,A1,17.5,59.83243393333575,49561,57.070249779677184,47273,2288,Miền Nam
2025,A1,17.25,62.51011070467084,51779,59.83243393333575,49561,2218,Miền Nam
2025,A1,17.0,65.12380331510388,53944,62.51011070467084,51779,2165,Miền Nam
2025,A1,16.75,67.63729431506766,56026,65.12380331510388,53944,2082,Miền Nam
2025,A1,16.5,70.18338101964193,58135,67.63729431506766,56026,2109,Miền Nam
2025,A1,16.25,72.50129779194282,60055,70.18338101964193,58135,1920,Miền Nam
2025,A1,16.0,74.88440597346468,62029,72.50129779194282,60055,1974,Miền Nam
2025,A1,15.75,77.17817777938745,63929,74.88440597346468,62029,1900,Miền Nam
2025,A1,15.5,79.35243200173844,65730,77.17817777938745,63929,1801,Miền Nam
2025,A1,15.25,81.39992515060422,67426,79.35243200173844,65730,1696,Miền Nam
2025,A1,15.0,83.36773991042217,69056,81.39992515060422,67426,1630,Miền Nam
2025,A1,14.75,85.18464863037678,70561,83.36773991042217,69056,1505,Miền Nam
2025,A1,14.5,86.91825721632682,71997,85.18464863037678,70561,1436,Miền Nam
2025,A1,14.25,88.39955090362537,73224,86.91825721632682,71997,1227,Miền Nam
2025,A1,14.0,89.92189103376673,74485,88.39955090362537,73224,1261,Miền Nam
2025,A1,13.75,91.18105103038644,75528,89.92189103376673,74485,1043,Miền Nam
2025,A1,13.5,92.40520082575784,76542,91.18105103038644,75528,1014,Miền Nam
2025,A1,13.25,93.57502444677846,77511,92.40520082575784,76542,969,Miền Nam
2025,A1,13.0,94.49253316914756,78271,93.57502444677846,77511,760,Miền Nam
2025,A1,12.75,95.37261719363056,79000,94.49253316914756,78271,729,Miền Nam
2025,A1,12.5,96.11145316480146,79612,95.37261719363056,79000,612,Miền Nam
2025,A1,12.25,96.78268323011359,80168,96.11145316480146,79612,556,Miền Nam
2025,A1,12.0,97.34284645008631,80632,96.78268323011359,80168,464,Miền Nam
2025,A1,11.75,97.81608779109774,81024,97.34284645008631,80632,392,Miền Nam
2025,A1,11.5,98.24948993758527,81383,97.81608779109774,81024,359,Miền Nam
2025,A1,11.25,98.61166443325727,81683,98.24948993758527,81383,300,Miền Nam
2025,A1,11.0,98.88933154660582,81913,98.61166443325727,81683,230,Miền Nam
2025,A1,10.75,99.12353772047372,82107,98.88933154660582,81913,194,Miền Nam
2025,A1,10.5,99.31066120990425,82262,99.12353772047372,82107,155,Miền Nam
2025,A1,10.25,99.48329771950793,82405,99.31066120990425,82262,143,Miền Nam
2025,A1,10.0,99.6040225513986,82505,99.48329771950793,82405,100,Miền Nam
2025,A1,9.75,99.69215167867878,82578,99.6040225513986,82505,73,Miền Nam
2025,A1,9.5,99.76820832276991,82641,99.69215167867878,82578,63,Miền Nam
2025,A1,9.25,99.818912752164,82683,99.76820832276991,82641,42,Miền Nam
2025,A1,9.0,99.85875194668792,82716,99.818912752164,82683,33,Miền Nam
2025,A1,8.75,99.90221288616856,82752,99.85875194668792,82716,36,Miền Nam
2025,A1,8.5,99.93360134246014,82778,99.90221288616856,82752,26,Miền Nam
2025,A1,8.25,99.95412456388154,82795,99.93360134246014,82778,17,Miền Nam
2025,A1,8.0,99.9649897987517,82804,99.95412456388154,82795,9,Miền Nam
2025,A1,7.75,99.97585503362187,82813,99.9649897987517,82804,9,Miền Nam
2025,A1,7.5,99.9830985235353,82819,99.97585503362187,82813,6,Miền Nam
2025,A1,7.25,99.98913476512983,82824,99.9830985235353,82819,5,Miền Nam
2025,A1,7.0,99.99275651008655,82827,99.98913476512983,82824,3,Miền Nam
2025,A1,6.75,99.99396375840547,82828,99.99275651008655,82827,1,Miền Nam
2025,A1,6.5,99.99637825504328,82830,99.99396375840547,82828,2,Miền Nam
2025,A1,6.25,99.99758550336219,82831,99.99637825504328,82830,1,Miền Nam
2025,A1,5.75,99.9987927516811,82832,99.99758550336219,82831,1,Miền Nam
2025,A1,5.5,100.0,82833,99.9987927516811,82832,1,Miền Nam
2025,B,30.0,0.0036149369193507574,1,0.0,0,1,Miền Nam
2025,B,29.5,0.010844810758052272,3,0.0036149369193507574,1,2,Miền Nam
2025,B,29.25,0.0253045584354553,7,0.010844810758052272,3,4,Miền Nam
2025,B,29.0,0.06145392762896287,17,0.0253045584354553,7,10,Miền Nam
2025,B,28.75,0.14821241369338103,41,0.06145392762896287,17,24,Miền Nam
2025,B,28.5,0.23497089975779922,65,0.14821241369338103,41,24,Miền Nam
2025,B,28.25,0.38679825037053106,107,0.23497089975779922,65,42,Miền Nam
2025,B,28.0,0.5856197809348227,162,0.38679825037053106,107,55,Miền Nam
2025,B,27.75,0.8495101760474281,235,0.5856197809348227,162,73,Miền Nam
2025,B,27.5,1.1567798141922425,320,0.8495101760474281,235,85,Miền Nam
2025,B,27.25,1.4857390738531613,411,1.1567798141922425,320,91,Miền Nam
2025,B,27.0,1.995445179481618,552,1.4857390738531613,411,141,Miền Nam
2025,B,26.75,2.505151285110075,693,1.995445179481618,552,141,Miền Nam
2025,B,26.5,3.0437768860933376,842,2.505151285110075,693,149,Miền Nam
2025,B,26.25,3.6908505946571233,1021,3.0437768860933376,842,179,Miền Nam
2025,B,26.0,4.34153924014026,1201,3.6908505946571233,1021,180,Miền Nam
2025,B,25.75,5.024762317897553,1390,4.34153924014026,1201,189,Miền Nam
2025,B,25.5,5.82727831399342,1612,5.024762317897553,1390,222,Miền Nam
2025,B,25.25,6.655098868524744,1841,5.82727831399342,1612,229,Miền Nam
2025,B,25.0,7.468459675378665,2066,6.655098868524744,1841,225,Miền Nam
2025,B,24.75,8.346889346780898,2309,7.468459675378665,2066,243,Miền Nam
2025,B,24.5,9.21808914434443,2550,8.346889346780898,2309,241,Miền Nam
2025,B,24.25,10.129053248020822,2802,9.21808914434443,2550,252,Miền Nam
2025,B,24.0,11.054477099374616,3058,10.129053248020822,2802,256,Miền Nam
2025,B,23.75,12.157032859776598,3363,11.054477099374616,3058,305,Miền Nam
2025,B,23.5,13.205364566388317,3653,12.157032859776598,3363,290,Miền Nam
2025,B,23.25,14.31876513754835,3961,13.205364566388317,3653,308,Miền Nam
2025,B,23.0,15.55507356396631,4303,14.31876513754835,3961,342,Miền Nam
2025,B,22.75,16.90705997180349,4677,15.55507356396631,4303,374,Miền Nam
2025,B,22.5,18.157828145898854,5023,16.90705997180349,4677,346,Miền Nam
2025,B,22.25,19.47728012146188,5388,18.157828145898854,5023,365,Miền Nam
2025,B,22.0,20.890720456928026,5779,19.47728012146188,5388,391,Miền Nam
2025,B,21.75,22.27885623395872,6163,20.890720456928026,5779,384,Miền Nam
2025,B,21.5,23.638072515634605,6539,22.27885623395872,6163,376,Miền Nam
2025,B,21.25,25.02620829266529,6923,23.638072515634605,6539,384,Miền Nam
2025,B,21.0,26.519177240357156,7336,25.02620829266529,6923,413,Miền Nam
2025,B,20.75,27.983226692694213,7741,26.519177240357156,7336,405,Miền Nam
2025,B,20.5,29.667787297111666,8207,27.983226692694213,7741,466,Miền Nam
2025,B,20.25,31.33065828001301,8667,29.667787297111666,8207,460,Miền Nam
2025,B,20.0,33.03690850594657,9139,31.33065828001301,8667,472,Miền Nam
2025,B,19.75,34.77569316415428,9620,33.03690850594657,9139,481,Miền Nam
2025,B,19.5,36.51809275928135,10102,34.77569316415428,9620,482,Miền Nam
2025,B,19.25,38.54245743411778,10662,36.51809275928135,10102,560,Miền Nam
2025,B,19.0,40.44029931677692,11187,38.54245743411778,10662,525,Miền Nam
2025,B,18.75,42.33452626251672,11711,40.44029931677692,11187,524,Miền Nam
2025,B,18.5,44.12030510067599,12205,42.33452626251672,11711,494,Miền Nam
2025,B,18.25,45.97476774030293,12718,44.12030510067599,12205,513,Miền Nam
2025,B,18.0,48.07866102736507,13300,45.97476774030293,12718,582,Miền Nam
2025,B,17.75,50.28377254816904,13910,48.07866102736507,13300,610,Miền Nam
2025,B,17.5,52.22860861077974,14448,50.28377254816904,13910,538,Miền Nam
2025,B,17.25,54.22766872718071,15001,52.22860861077974,14448,553,Miền Nam
2025,B,17.0,56.407475689549216,15604,54.22766872718071,15001,603,Miền Nam
2025,B,16.75,58.6776560749015,16232,56.407475689549216,15604,628,Miền Nam
2025,B,16.5,60.77431948812493,16812,58.6776560749015,16232,580,Miền Nam
2025,B,16.25,63.10233886418683,17456,60.77431948812493,16812,644,Miền Nam
2025,B,16.0,65.30383544807144,18065,63.10233886418683,17456,609,Miền Nam
2025,B,15.75,67.57763077034305,18694,65.30383544807144,18065,629,Miền Nam
2025,B,15.5,69.66344937280844,19271,67.57763077034305,18694,577,Miền Nam
2025,B,15.25,71.72034847991902,19840,69.66344937280844,19271,569,Miền Nam
2025,B,15.0,73.62903517333622,20368,71.72034847991902,19840,528,Miền Nam
2025,B,14.75,75.57748617286629,20907,73.62903517333622,20368,539,Miền Nam
2025,B,14.5,77.3018110833966,21384,75.57748617286629,20907,477,Miền Nam
2025,B,14.25,79.28279651520081,21932,77.3018110833966,21384,548,Miền Nam
2025,B,14.0,81.07219029027944,22427,79.28279651520081,21932,495,Miền Nam
2025,B,13.75,82.86881393919676,22924,81.07219029027944,22427,497,Miền Nam
2025,B,13.5,84.65097784043668,23417,82.86881393919676,22924,493,Miền Nam
2025,B,13.25,86.10418248201569,23819,84.65097784043668,23417,402,Miền Nam
2025,B,13.0,87.57546180819145,24226,86.10418248201569,23819,407,Miền Nam
2025,B,12.75,88.98167226981889,24615,87.57546180819145,24226,389,Miền Nam
2025,B,12.5,90.28666449770452,24976,88.98167226981889,24615,361,Miền Nam
2025,B,12.25,91.5880417886708,25336,90.28666449770452,24976,360,Miền Nam
2025,B,12.0,92.77735603513719,25665,91.5880417886708,25336,329,Miền Nam
2025,B,11.75,93.61963633734591,25898,92.77735603513719,25665,233,Miền Nam
2025,B,11.5,94.51975563026426,26147,93.61963633734591,25898,249,Miền Nam
2025,B,11.25,95.4126450493439,26394,94.51975563026426,26147,247,Miền Nam
2025,B,11.0,96.20431623468171,26613,95.4126450493439,26394,219,Miền Nam
2025,B,10.75,96.83693019556809,26788,96.20431623468171,26613,175,Miền Nam
2025,B,10.5,97.32133174276109,26922,96.83693019556809,26788,134,Miền Nam
2025,B,10.25,97.78404366843799,27050,97.32133174276109,26922,128,Miền Nam
2025,B,10.0,98.25760040487293,27181,97.78404366843799,27050,131,Miền Nam
2025,B,9.75,98.5829447276145,27271,98.25760040487293,27181,90,Miền Nam
2025,B,9.5,98.92274879803348,27365,98.5829447276145,27271,94,Miền Nam
2025,B,9.25,99.17940931930738,27436,98.92274879803348,27365,71,Miền Nam
2025,B,9.0,99.33846654375881,27480,99.17940931930738,27436,44,Miền Nam
2025,B,8.75,99.48306402053284,27520,99.33846654375881,27480,40,Miền Nam
2025,B,8.5,99.61320174962947,27556,99.48306402053284,27520,36,Miền Nam
2025,B,8.25,99.7433394787261,27592,99.61320174962947,27556,36,Miền Nam
2025,B,8.0,99.80840834327441,27610,99.7433394787261,27592,18,Miền Nam
2025,B,7.75,99.85540252322596,27623,99.80840834327441,27610,13,Miền Nam
2025,B,7.5,99.90239670317753,27636,99.85540252322596,27623,13,Miền Nam
2025,B,7.25,99.927701261613,27643,99.90239670317753,27636,7,Miền Nam
2025,B,7.0,99.94577594620974,27648,99.927701261613,27643,5,Miền Nam
2025,B,6.75,99.96023569388714,27652,99.94577594620974,27648,4,Miền Nam
2025,B,6.5,99.96746556772584,27654,99.96023569388714,27652,2,Miền Nam
2025,B,6.25,99.98192531540325,27658,99.96746556772584,27654,4,Miền Nam
2025,B,6.0,99.98915518924196,27660,99.98192531540325,27658,2,Miền Nam
2025,B,5.75,99.9927701261613,27661,99.98915518924196,27660,1,Miền Nam
2025,B,5.5,99.99638506308065,27662,99.9927701261613,27661,1,Miền Nam
2025,B,4.0,100.0,27663,99.99638506308065,27662,1,Miền Nam
2025,C,29.5,0.0016087904309145169,2,0.0,0,2,Miền Nam
2025,C,29.0,0.008043952154572584,10,0.0016087904309145169,2,8,Miền Nam
2025,C,28.75,0.037806575126491146,47,0.008043952154572584,10,37,Miền Nam
2025,C,28.5,0.07883073111481133,98,0.037806575126491146,47,51,Miền Nam
2025,C,28.25,0.1584658574450799,197,0.07883073111481133,98,99,Miền Nam
2025,C,28.0,0.2968218345037284,369,0.1584658574450799,197,172,Miền Nam
2025,C,27.75,0.49550745272167124,616,0.2968218345037284,369,247,Miền Nam
2025,C,27.5,0.7376304125743061,917,0.49550745272167124,616,301,Miền Nam
2025,C,27.25,1.0529533370335513,1309,0.7376304125743061,917,392,Miền Nam
2025,C,27.0,1.4897399390268427,1852,1.0529533370335513,1309,543,Miền Nam
2025,C,26.75,2.0085748529967744,2497,1.4897399390268427,1852,645,Miền Nam
2025,C,26.5,2.6038273124351456,3237,2.0085748529967744,2497,740,Miền Nam
2025,C,26.25,3.3318049824239644,4142,2.6038273124351456,3237,905,Miền Nam
2025,C,26.0,4.117699107925707,5119,3.3318049824239644,4142,977,Miền Nam
2025,C,25.75,5.066885462165271,6299,4.117699107925707,5119,1180,Miền Nam
2025,C,25.5,6.12064319441428,7609,5.066885462165271,6299,1310,Miền Nam
2025,C,25.25,7.2339261726071244,8993,6.12064319441428,7609,1384,Miền Nam
2025,C,25.0,8.443736576654842,10497,7.2339261726071244,8993,1504,Miền Nam
2025,C,24.75,9.806382071639439,12191,8.443736576654842,10497,1694,Miền Nam
2025,C,24.5,11.30497035803631,14054,9.806382071639439,12191,1863,Miền Nam
2025,C,24.25,12.79873227314044,15911,11.30497035803631,14054,1857,Miền Nam
2025,C,24.0,14.322256811216485,17805,12.79873227314044,15911,1894,Miền Nam
2025,C,23.75,15.960005469887465,19841,14.322256811216485,17805,2036,Miền Nam
2025,C,23.5,17.674171674026883,21972,15.960005469887465,19841,2131,Miền Nam
2025,C,23.25,19.46797300449657,24202,17.674171674026883,21972,2230,Miền Nam
2025,C,23.0,21.333365509141952,26521,19.46797300449657,24202,2319,Miền Nam
2025,C,22.75,23.242999750637484,28895,21.333365509141952,26521,2374,Miền Nam
2025,C,22.5,25.175961453381273,31298,23.242999750637484,28895,2403,Miền Nam
2025,C,22.25,27.279454941802005,33913,25.175961453381273,31298,2615,Miền Nam
2025,C,22.0,29.33307592686439,36466,27.279454941802005,33913,2553,Miền Nam
2025,C,21.75,31.43656941528512,39081,29.33307592686439,36466,2615,Miền Nam
2025,C,21.5,33.63015516783706,41808,31.43656941528512,39081,2727,Miền Nam
2025,C,21.25,35.81730575866535,44527,33.63015516783706,41808,2719,Miền Nam
2025,C,21.0,37.99078163083086,47229,35.81730575866535,44527,2702,Miền Nam
2025,C,20.75,40.24550141975756,50032,37.99078163083086,47229,2803,Miền Nam
2025,C,20.5,42.454370681403184,52778,40.24550141975756,50032,2746,Miền Nam
2025,C,20.25,44.70909047032988,55581,42.454370681403184,52778,2803,Miền Nam
2025,C,20.0,46.98633332528938,58412,44.70909047032988,55581,2831,Miền Nam
2025,C,19.75,49.28288166541985,61267,46.98633332528938,58412,2855,Miền Nam
2025,C,19.5,51.47083665146359,63987,49.28288166541985,61267,2720,Miền Nam
2025,C,19.25,53.709468536081154,66770,51.47083665146359,63987,2783,Miền Nam
2025,C,19.0,55.95855755849964,69566,53.709468536081154,66770,2796,Miền Nam
2025,C,18.75,58.154556496697964,72296,55.95855755849964,69566,2730,Miền Nam
2025,C,18.5,60.301487326753374,74965,58.154556496697964,72296,2669,Miền Nam
2025,C,18.25,62.503921426675355,77703,60.301487326753374,74965,2738,Miền Nam
2025,C,18.0,64.59695777729515,80305,62.503921426675355,77703,2602,Miền Nam
2025,C,17.75,66.68918973269948,82906,64.59695777729515,80305,2601,Miền Nam
2025,C,17.5,68.62858659716692,85317,66.68918973269948,82906,2411,Miền Nam
2025,C,17.25,70.5486779764634,87704,68.62858659716692,85317,2387,Miền Nam
2025,C,17.0,72.47520451748353,90099,70.5486779764634,87704,2395,Miền Nam
2025,C,16.75,74.37759920203995,92464,72.47520451748353,90099,2365,Miền Nam
2025,C,16.5,76.17140053250964,94694,74.37759920203995,92464,2230,Miền Nam
2025,C,16.25,77.8807403653563,96819,76.17140053250964,94694,2125,Miền Nam
2025,C,16.0,79.57318789867838,98923,77.8807403653563,96819,2104,Miền Nam
2025,C,15.75,81.16830361093012,100906,79.57318789867838,98923,1983,Miền Nam
2025,C,15.5,82.68297980163614,102789,81.16830361093012,100906,1883,Miền Nam
2025,C,15.25,84.14617469855288,104608,82.68297980163614,102789,1819,Miền Nam
2025,C,15.0,85.54582237344852,106348,84.14617469855288,104608,1740,Miền Nam
2025,C,14.75,86.90766347321767,108041,85.54582237344852,106348,1693,Miền Nam
2025,C,14.5,88.10058157774078,109524,86.90766347321767,108041,1483,Miền Nam
2025,C,14.25,89.26212826886105,110968,88.10058157774078,109524,1444,Miền Nam
2025,C,14.0,90.31105962981732,112272,89.26212826886105,110968,1304,Miền Nam
2025,C,13.75,91.29805255918338,113499,90.31105962981732,112272,1227,Miền Nam
2025,C,13.5,92.18771366747912,114605,91.29805255918338,113499,1106,Miền Nam
2025,C,13.25,93.05887368581932,115688,92.18771366747912,114605,1083,Miền Nam
2025,C,13.0,93.83431067352012,116652,93.05887368581932,115688,964,Miền Nam
2025,C,12.75,94.58078943346445,117580,93.83431067352012,116652,928,Miền Nam
2025,C,12.5,95.23074076755391,118388,94.58078943346445,117580,808,Miền Nam
2025,C,12.25,95.8259932269923,119128,95.23074076755391,118388,740,Miền Nam
2025,C,12.0,96.3810259256578,119818,95.8259932269923,119128,690,Miền Nam
2025,C,11.75,96.86929382144035,120425,96.3810259256578,119818,607,Miền Nam
2025,C,11.5,97.32216832774279,120988,96.86929382144035,120425,563,Miền Nam
2025,C,11.25,97.70747363594681,121467,97.32216832774279,120988,479,Miền Nam
2025,C,11.0,98.03968885993066,121880,97.70747363594681,121467,413,Miền Nam
2025,C,10.75,98.35983815568265,122278,98.03968885993066,121880,398,Miền Nam
2025,C,10.5,98.59954792988891,122576,98.35983815568265,122278,298,Miền Nam
2025,C,10.25,98.8014511289687,122827,98.59954792988891,122576,251,Miền Nam
2025,C,10.0,99.00013674718663,123074,98.8014511289687,122827,247,Miền Nam
2025,C,9.75,99.1457322811844,123255,99.00013674718663,123074,181,Miền Nam
2025,C,9.5,99.29856737212127,123445,99.1457322811844,123255,190,Miền Nam
2025,C,9.25,99.43772774439537,123618,99.29856737212127,123445,173,Miền Nam
2025,C,9.0,99.5559738410676,123765,99.43772774439537,123618,147,Miền Nam
2025,C,8.75,99.64687050041427,123878,99.5559738410676,123765,113,Miền Nam
2025,C,8.5,99.72489683631362,123975,99.64687050041427,123878,97,Miền Nam
2025,C,8.25,99.78442208225745,124049,99.72489683631362,123975,74,Miền Nam
2025,C,8.0,99.8286638191076,124104,99.78442208225745,124049,55,Miền Nam
2025,C,7.75,99.8664703942341,124151,99.8286638191076,124104,47,Miền Nam
2025,C,7.5,99.90266817892967,124196,99.8664703942341,124151,45,Miền Nam
2025,C,7.25,99.92599564017793,124225,99.90266817892967,124196,29,Miền Nam
2025,C,7.0,99.94690991577983,124251,99.92599564017793,124225,26,Miền Nam
2025,C,6.75,99.96138902965805,124269,99.94690991577983,124251,18,Miền Nam
2025,C,6.5,99.971846167459,124282,99.96138902965805,124269,13,Miền Nam
2025,C,6.25,99.98230330525995,124295,99.971846167459,124282,13,Miền Nam
