year,khoi,diem_moc,count_exact,count_greater_equal,higher_than_count,percentile,top_percent,view
2025,C02,25.25,636,3100,2464,2.3925291348305935,1.9016747703943813,Miền Nam
2025,C02,25.0,777,3877,3100,2.9922049857220037,2.3925291348305935,Miền Nam
2025,C02,24.75,831,4708,3877,3.633557150574979,2.9922049857220037,Miền Nam
2025,C02,24.5,983,5691,4708,4.392220421393842,3.633557150574979,Miền Nam
2025,C02,24.25,1054,6745,5691,5.205680327236243,4.392220421393842,Miền Nam
2025,C02,24.0,1153,7898,6745,6.095546808674848,5.205680327236243,Miền Nam
2025,C02,23.75,1322,9220,7898,7.1158447171413135,6.095546808674848,Miền Nam
2025,C02,23.5,1338,10558,9220,8.148491163077873,7.1158447171413135,Miền Nam
2025,C02,23.25,1484,12042,10558,9.293818013429036,8.148491163077873,Miền Nam
2025,C02,23.0,1653,13695,12042,10.569576290808056,9.293818013429036,Miền Nam
2025,C02,22.75,1797,15492,13695,11.95647140541792,10.569576290808056,Miền Nam
2025,C02,22.5,1901,17393,15492,13.423632013583392,11.95647140541792,Miền Nam
2025,C02,22.25,1967,19360,17393,14.941730338812997,13.423632013583392,Miền Nam
2025,C02,22.0,2047,21407,19360,16.521571351393067,14.941730338812997,Miền Nam
2025,C02,21.75,2161,23568,21407,18.18939569344756,16.521571351393067,Miền Nam
2025,C02,21.5,2355,25923,23568,20.006946052326928,18.18939569344756,Miền Nam
2025,C02,21.25,2487,28410,25923,21.926371845334568,20.006946052326928,Miền Nam
2025,C02,21.0,2616,31026,28410,23.945357721694837,21.926371845334568,Miền Nam
2025,C02,20.75,2661,33687,31026,25.99907385968974,23.945357721694837,Miền Nam
2025,C02,20.5,2827,36514,33687,28.180906073936868,25.99907385968974,Miền Nam
2025,C02,20.25,2966,39480,36514,30.47001620745543,28.180906073936868,Miền Nam
2025,C02,20.0,3068,42548,39480,32.837848267345834,30.47001620745543,Miền Nam
2025,C02,19.75,3232,45780,42548,35.332252836304704,32.837848267345834,Miền Nam
2025,C02,19.5,3315,49095,45780,37.890715443389674,35.332252836304704,Miền Nam
2025,C02,19.25,3481,52576,49095,40.57729412672686,37.890715443389674,Miền Nam
2025,C02,19.0,3478,56054,52576,43.26155745928841,40.57729412672686,Miền Nam
2025,C02,18.75,3621,59675,56054,46.056185845488926,43.26155745928841,Miền Nam
2025,C02,18.5,3683,63358,59675,48.898664814386045,46.056185845488926,Miền Nam
2025,C02,18.25,3730,67088,63358,51.77741761210156,48.898664814386045,Miền Nam
2025,C02,18.0,3784,70872,67088,54.69784672377865,51.77741761210156,Miền Nam
2025,C02,17.75,3829,74701,70872,57.653006097090376,54.69784672377865,Miền Nam
2025,C02,17.5,3852,78553,74701,60.62591649301537,57.653006097090376,Miền Nam
2025,C02,17.25,3722,82275,78553,63.498495021995836,60.62591649301537,Miền Nam
2025,C02,17.0,3523,85798,82275,66.21748861619203,63.498495021995836,Miền Nam
2025,C02,16.75,3452,89250,85798,68.88168557536467,66.21748861619203,Miền Nam
2025,C02,16.5,3476,92726,89250,71.56440534074245,68.88168557536467,Miền Nam
2025,C02,16.25,3401,96127,92726,74.18924133672918,71.56440534074245,Miền Nam
2025,C02,16.0,3193,99320,96127,76.6535463456047,74.18924133672918,Miền Nam
2025,C02,15.75,3008,102328,99320,78.97507138998225,76.6535463456047,Miền Nam
2025,C02,15.5,2869,105197,102328,81.18931851508837,78.97507138998225,Miền Nam
2025,C02,15.25,2636,107833,105197,83.22374006328626,81.18931851508837,Miền Nam
2025,C02,15.0,2535,110368,107833,85.18021146870417,83.22374006328626,Miền Nam
2025,C02,14.75,2265,112633,110368,86.92830130431427,85.18021146870417,Miền Nam
2025,C02,14.5,2169,114802,112633,88.60229991510381,86.92830130431427,Miền Nam
2025,C02,14.25,1980,116782,114802,90.13043142702786,88.60229991510381,Miền Nam
2025,C02,14.0,1819,118601,116782,91.53430578065911,90.13043142702786,Miền Nam
2025,C02,13.75,1622,120223,118601,92.78613876668982,91.53430578065911,Miền Nam
2025,C02,13.5,1418,121641,120223,93.88052789997685,92.78613876668982,Miền Nam
2025,C02,13.25,1248,122889,121641,94.84371382264413,93.88052789997685,Miền Nam
2025,C02,13.0,1063,123952,122889,95.66411978081346,94.84371382264413,Miền Nam
2025,C02,12.75,965,124917,123952,96.40889094697846,95.66411978081346,Miền Nam
2025,C02,12.5,802,125719,124917,97.0278613876669,96.40889094697846,Miền Nam
2025,C02,12.25,735,126454,125719,97.59512232769931,97.0278613876669,Miền Nam
2025,C02,12.0,585,127039,126454,98.0466157289496,97.59512232769931,Miền Nam
2025,C02,11.75,478,127517,127039,98.41552828586865,98.0466157289496,Miền Nam
2025,C02,11.5,396,127913,127517,98.72115458825346,98.41552828586865,Miền Nam
2025,C02,11.25,343,128256,127913,98.98587636026858,98.72115458825346,Miền Nam
2025,C02,11.0,264,128520,128256,99.18962722852513,98.98587636026858,Miền Nam
2025,C02,10.75,210,128730,128520,99.3517017828201,99.18962722852513,Miền Nam
2025,C02,10.5,171,128901,128730,99.48367677703172,99.3517017828201,Miền Nam
2025,C02,10.25,148,129049,128901,99.59790074863008,99.48367677703172,Miền Nam
2025,C02,10.0,131,129180,129049,99.69900439916647,99.59790074863008,Miền Nam
2025,C02,9.75,97,129277,129180,99.77386740757892,99.69900439916647,Miền Nam
2025,C02,9.5,60,129337,129277,99.82017442309177,99.77386740757892,Miền Nam
2025,C02,9.25,60,129397,129337,99.86648143860461,99.82017442309177,Miền Nam
2025,C02,9.0,41,129438,129397,99.89812456587173,99.86648143860461,Miền Nam
2025,C02,8.75,32,129470,129438,99.92282164081192,99.89812456587173,Miền Nam
2025,C02,8.5,22,129492,129470,99.9398008798333,99.92282164081192,Miền Nam
2025,C02,8.25,18,129510,129492,99.95369298448715,99.9398008798333,Miền Nam
2025,C02,8.0,17,129527,129510,99.96681330554912,99.95369298448715,Miền Nam
2025,C02,7.75,13,129540,129527,99.97684649224358,99.96681330554912,Miền Nam
2025,C02,7.5,8,129548,129540,99.98302076097862,99.97684649224358,Miền Nam
2025,C02,7.25,4,129552,129548,99.98610789534614,99.98302076097862,Miền Nam
2025,C02,7.0,1,129553,129552,99.98687967893802,99.98610789534614,Miền Nam
2025,C02,6.75,5,129558,129553,99.99073859689743,99.98687967893802,Miền Nam
2025,C02,6.5,2,129560,129558,99.99228216408119,99.99073859689743,Miền Nam
2025,C02,6.25,5,129565,129560,99.9961410820406,99.99228216408119,Miền Nam
2025,C02,5.75,1,129566,129565,99.99691286563248,99.9961410820406,Miền Nam
2025,C02,5.25,2,129568,129566,99.99845643281624,99.99691286563248,Miền Nam
2025,C02,4.5,2,129570,129568,100.0,99.99845643281624,Miền Nam
2025,C03,27.75,1,1,0,0.0004953707602455057,0.0,Miền Nam
2025,C03,27.25,4,5,1,0.002476853801227529,0.0004953707602455057,Miền Nam
2025,C03,27.0,4,9,5,0.0044583368422095515,0.002476853801227529,Miền Nam
2025,C03,26.75,6,15,9,0.007430561403682586,0.0044583368422095515,Miền Nam
2025,C03,26.5,11,26,15,0.01287963976638315,0.007430561403682586,Miền Nam
2025,C03,26.25,14,40,26,0.019814830409820232,0.01287963976638315,Miền Nam
2025,C03,26.0,17,57,40,0.02823613333399383,0.019814830409820232,Miền Nam
2025,C03,25.75,41,98,57,0.04854633450405956,0.02823613333399383,Miền Nam
2025,C03,25.5,41,139,98,0.0688565356741253,0.04854633450405956,Miền Nam
2025,C03,25.25,76,215,139,0.10650471345278374,0.0688565356741253,Miền Nam
2025,C03,25.0,99,314,215,0.1555464187170888,0.10650471345278374,Miền Nam
2025,C03,24.75,157,471,314,0.2333196280756332,0.1555464187170888,Miền Nam
2025,C03,24.5,199,670,471,0.33189840936448883,0.2333196280756332,Miền Nam
2025,C03,24.25,272,942,670,0.4666392561512664,0.33189840936448883,Miền Nam
2025,C03,24.0,378,1320,942,0.6538894035240675,0.4666392561512664,Miền Nam
2025,C03,23.75,480,1800,1320,0.8916673684419103,0.6538894035240675,Miền Nam
2025,C03,23.5,625,2425,1800,1.2012740935953514,0.8916673684419103,Miền Nam
2025,C03,23.25,772,3197,2425,1.583700320504882,1.2012740935953514,Miền Nam
2025,C03,23.0,935,4132,3197,2.0468719813344296,1.583700320504882,Miền Nam
2025,C03,22.75,1190,5322,4132,2.6363631860265815,2.0468719813344296,Miền Nam
2025,C03,22.5,1422,6744,5322,3.3407804070956906,2.6363631860265815,Miền Nam
2025,C03,22.25,1792,8536,6744,4.228484809455637,3.3407804070956906,Miền Nam
2025,C03,22.0,1962,10498,8536,5.200402241057319,4.228484809455637,Miền Nam
2025,C03,21.75,2293,12791,10498,6.336287394300263,5.200402241057319,Miền Nam
2025,C03,21.5,2689,15480,12791,7.668339368600428,6.336287394300263,Miền Nam
2025,C03,21.25,2923,18403,15480,9.116308100798044,7.668339368600428,Miền Nam
2025,C03,21.0,3252,21655,18403,10.727253813116427,9.116308100798044,Miền Nam
2025,C03,20.75,3499,25154,21655,12.460556103215453,10.727253813116427,Miền Nam
2025,C03,20.5,3868,29022,25154,14.376650203845069,12.460556103215453,Miền Nam
2025,C03,20.25,4087,33109,29022,16.40123050096845,14.376650203845069,Miền Nam
2025,C03,20.0,4469,37578,33109,18.615042428505614,16.40123050096845,Miền Nam
2025,C03,19.75,4689,42267,37578,20.93783592329679,18.615042428505614,Miền Nam
2025,C03,19.5,4819,47086,42267,23.325027616919883,20.93783592329679,Miền Nam
2025,C03,19.25,5116,52202,47086,25.85934442633589,23.325027616919883,Miền Nam
2025,C03,19.0,5350,57552,52202,28.509577993649348,25.85934442633589,Miền Nam
2025,C03,18.75,5439,62991,57552,31.203899558624652,28.509577993649348,Miền Nam
2025,C03,18.5,5531,68522,62991,33.943795233542545,31.203899558624652,Miền Nam
2025,C03,18.25,5482,74004,68522,36.65941774120841,33.943795233542545,Miền Nam
2025,C03,18.0,5782,79786,74004,39.523651476947926,36.65941774120841,Miền Nam
2025,C03,17.75,5791,85577,79786,42.39234354952964,39.523651476947926,Miền Nam
2025,C03,17.5,5745,91322,85577,45.238248567140076,42.39234354952964,Miền Nam
2025,C03,17.25,5784,97106,91322,48.10347304440008,45.238248567140076,Miền Nam
2025,C03,17.0,5894,103000,97106,51.02318830528709,48.10347304440008,Miền Nam
2025,C03,16.75,5840,108840,103000,53.91615354512085,51.02318830528709,Miền Nam
2025,C03,16.5,5610,114450,108840,56.69518351009813,53.91615354512085,Miền Nam
2025,C03,16.25,5468,119918,114450,59.403870827120556,56.69518351009813,Miền Nam
2025,C03,16.0,5580,125498,119918,62.16803966929048,59.403870827120556,Miền Nam
2025,C03,15.75,5314,130812,125498,64.8004398892351,62.16803966929048,Miền Nam
2025,C03,15.5,5289,136101,130812,67.42045584017357,64.8004398892351,Miền Nam
2025,C03,15.25,5107,141208,136101,69.95031431274738,67.42045584017357,Miền Nam
2025,C03,15.0,4797,146005,141208,72.32660784964506,69.95031431274738,Miền Nam
2025,C03,14.75,4629,150634,146005,74.6196790988215,72.32660784964506,Miền Nam
2025,C03,14.5,4501,155135,150634,76.84934289068653,74.6196790988215,Miền Nam
2025,C03,14.25,4054,159189,155135,78.85757595272182,76.84934289068653,Miền Nam
2025,C03,14.0,3948,163137,159189,80.81329971417107,78.85757595272182,Miền Nam
2025,C03,13.75,3723,166860,163137,82.65756505456508,80.81329971417107,Miền Nam
2025,C03,13.5,3474,170334,166860,84.37848307565797,82.65756505456508,Miền Nam
2025,C03,13.25,3315,173649,170334,86.02063714587183,84.37848307565797,Miền Nam
2025,C03,13.0,3061,176710,173649,87.53696704298332,86.02063714587183,Miền Nam
2025,C03,12.75,2825,179535,176710,88.93638944067688,87.53696704298332,Miền Nam
2025,C03,12.5,2573,182108,179535,90.21097840678856,88.93638944067688,Miền Nam
2025,C03,12.25,2365,184473,182108,91.38253025476918,90.21097840678856,Miền Nam
2025,C03,12.0,2190,186663,184473,92.46739221970684,91.38253025476918,Miền Nam
2025,C03,11.75,1924,188587,186663,93.4204855624192,92.46739221970684,Miền Nam
2025,C03,11.5,1726,190313,188587,94.27549549460294,93.4204855624192,Miền Nam
2025,C03,11.25,1599,191912,190313,95.0675933402355,94.27549549460294,Miền Nam
2025,C03,11.0,1389,193301,191912,95.7556633262165,95.0675933402355,Miền Nam
2025,C03,10.75,1298,194599,193301,96.39865457301518,95.7556633262165,Miền Nam
2025,C03,10.5,1060,195659,194599,96.9237475788754,96.39865457301518,Miền Nam
2025,C03,10.25,986,196645,195659,97.41218314847748,96.9237475788754,Miền Nam
2025,C03,10.0,802,197447,196645,97.80947049819437,97.41218314847748,Miền Nam
2025,C03,9.75,702,198149,197447,98.15722077188673,97.80947049819437,Miền Nam
2025,C03,9.5,636,198785,198149,98.47227657540286,98.15722077188673,Miền Nam
2025,C03,9.25,586,199371,198785,98.76256384090672,98.47227657540286,Miền Nam
2025,C03,9.0,453,199824,199371,98.98696679529793,98.76256384090672,Miền Nam
2025,C03,8.75,369,200193,199824,99.16975860582853,98.98696679529793,Miền Nam
2025,C03,8.5,298,200491,200193,99.3173790923817,99.16975860582853,Miền Nam
2025,C03,8.25,295,200786,200491,99.46351346665412,99.3173790923817,Miền Nam
2025,C03,8.0,243,201029,200786,99.58388856139378,99.46351346665412,Miền Nam
2025,C03,7.75,191,201220,201029,99.67850437660066,99.58388856139378,Miền Nam
2025,C03,7.5,154,201374,201220,99.75479147367847,99.67850437660066,Miền Nam
2025,C03,7.25,123,201497,201374,99.81572207718867,99.75479147367847,Miền Nam
2025,C03,7.0,108,201605,201497,99.86922211929519,99.81572207718867,Miền Nam
2025,C03,6.75,68,201673,201605,99.90290733099188,99.86922211929519,Miền Nam
2025,C03,6.5,59,201732,201673,99.93213420584637,99.90290733099188,Miền Nam
2025,C03,6.25,47,201779,201732,99.9554166315779,99.93213420584637,Miền Nam
2025,C03,6.0,28,201807,201779,99.96928701286478,99.9554166315779,Miền Nam
2025,C03,5.75,19,201826,201807,99.97869905730944,99.96928701286478,Miền Nam
2025,C03,5.5,12,201838,201826,99.98464350643239,99.97869905730944,Miền Nam
2025,C03,5.25,8,201846,201838,99.98860647251435,99.98464350643239,Miền Nam
2025,C03,5.0,10,201856,201846,99.99356018011682,99.98860647251435,Miền Nam
2025,C03,4.75,3,201859,201856,99.99504629239755,99.99356018011682,Miền Nam
2025,C03,4.5,5,201864,201859,99.99752314619877,99.99504629239755,Miền Nam
2025,C03,4.25,2,201866,201864,99.99851388771927,99.99752314619877,Miền Nam
2025,C03,4.0,1,201867,201866,99.9990092584795,99.99851388771927,Miền Nam
2025,C03,3.25,1,201868,201867,99.99950462923975,99.9990092584795,Miền Nam
2025,C03,3.0,1,201869,201868,100.0,99.99950462923975,Miền Nam
2025,C04,29.0,1,1,0,0.0005123344519302201,0.0,Miền Nam
2025,C04,27.75,1,2,1,0.0010246689038604401,0.0005123344519302201,Miền Nam
2025,C04,27.5,2,4,2,0.0020493378077208802,0.0010246689038604401,Miền Nam
2025,C04,27.25,1,5,4,0.0025616722596511,0.0020493378077208802,Miền Nam
2025,C04,27.0,5,10,5,0.0051233445193022,0.0025616722596511,Miền Nam
2025,C04,26.75,5,15,10,0.007685016778953301,0.0051233445193022,Miền Nam
2025,C04,26.5,3,18,15,0.009222020134743962,0.007685016778953301,Miền Nam
2025,C04,26.25,37,55,18,0.028178394856162102,0.009222020134743962,Miền Nam
2025,C04,26.0,42,97,55,0.04969644183723135,0.028178394856162102,Miền Nam
2025,C04,25.75,55,152,97,0.07787483669339346,0.04969644183723135,Miền Nam
2025,C04,25.5,72,224,152,0.1147629172323693,0.07787483669339346,Miền Nam
2025,C04,25.25,98,322,224,0.16497169352153085,0.1147629172323693,Miền Nam
2025,C04,25.0,132,454,322,0.23259984117631993,0.16497169352153085,Miền Nam
2025,C04,24.75,186,640,454,0.3278940492353408,0.23259984117631993,Miền Nam
2025,C04,24.5,232,872,640,0.4467556420831519,0.3278940492353408,Miền Nam
2025,C04,24.25,329,1201,872,0.6153136767681943,0.4467556420831519,Miền Nam
2025,C04,24.0,433,1634,1201,0.8371544944539795,0.6153136767681943,Miền Nam
2025,C04,23.75,650,2284,1634,1.1701718882086225,0.8371544944539795,Miền Nam
2025,C04,23.5,738,3022,2284,1.548274713733125,1.1701718882086225,Miền Nam
2025,C04,23.25,879,3901,3022,1.9986166969797885,1.548274713733125,Miền Nam
2025,C04,23.0,1146,5047,3901,2.5857519788918206,1.9986166969797885,Miền Nam
2025,C04,22.75,1336,6383,5047,3.2702308066705945,2.5857519788918206,Miền Nam
2025,C04,22.5,1637,8020,6383,4.108922304480365,3.2702308066705945,Miền Nam
2025,C04,22.25,1917,9937,8020,5.0910674488305965,4.108922304480365,Miền Nam
2025,C04,22.0,2173,12110,9937,6.204370212874965,5.0910674488305965,Miền Nam
2025,C04,21.75,2422,14532,12110,7.445244255449958,6.204370212874965,Miền Nam
2025,C04,21.5,2747,17279,14532,8.852626994902273,7.445244255449958,Miền Nam
2025,C04,21.25,2889,20168,17279,10.332761226528678,8.852626994902273,Miền Nam
2025,C04,21.0,3219,23387,20168,11.981965827292056,10.332761226528678,Miền Nam
2025,C04,20.75,3548,26935,23387,13.799728462740477,11.981965827292056,Miền Nam
2025,C04,20.5,3852,30787,26935,15.773240771575683,13.799728462740477,Miền Nam
2025,C04,20.25,4083,34870,30787,17.865102338806775,15.773240771575683,Miền Nam
2025,C04,20.0,4263,39133,34870,20.0491841073853,17.865102338806775,Miền Nam
2025,C04,19.75,4505,43638,39133,22.357250813330943,20.0491841073853,Miền Nam
2025,C04,19.5,4751,48389,43638,24.79135179445142,22.357250813330943,Miền Nam
2025,C04,19.25,4875,53264,48389,27.288982247611244,24.79135179445142,Miền Nam
2025,C04,19.0,5122,58386,53264,29.91315931039783,27.288982247611244,Miền Nam
2025,C04,18.75,5202,63588,58386,32.578323129338834,29.91315931039783,Miền Nam
2025,C04,18.5,5238,68826,63588,35.261930988549324,32.578323129338834,Miền Nam
2025,C04,18.25,5503,74329,68826,38.08130747752133,35.261930988549324,Miền Nam
2025,C04,18.0,5568,79897,74329,40.93398570586879,38.08130747752133,Miền Nam
2025,C04,17.75,5472,85369,79897,43.737479826830956,40.93398570586879,Miền Nam
2025,C04,17.5,5536,90905,85369,46.573763352716654,43.737479826830956,Miền Nam
2025,C04,17.25,5566,96471,90905,49.42541691216026,46.573763352716654,Miền Nam
2025,C04,17.0,5604,102075,96471,52.296539180777216,49.42541691216026,Miền Nam
2025,C04,16.75,5399,107474,102075,55.062632886748474,52.296539180777216,Miền Nam
2025,C04,16.5,5225,112699,107474,57.739580398083866,55.062632886748474,Miền Nam
2025,C04,16.25,5222,117921,112699,60.41499090606348,57.739580398083866,Miền Nam
2025,C04,16.0,5291,123212,117921,63.12575249122627,60.41499090606348,Miền Nam
2025,C04,15.75,4858,128070,123212,65.61467325870328,63.12575249122627,Miền Nam
2025,C04,15.5,4921,132991,128070,68.1358710966519,65.61467325870328,Miền Nam
2025,C04,15.25,4571,137562,132991,70.47775187642493,68.1358710966519,Miền Nam
2025,C04,15.0,4530,142092,137562,72.79862694366884,70.47775187642493,Miền Nam
2025,C04,14.75,4264,146356,142092,74.98322104669928,72.79862694366884,Miền Nam
2025,C04,14.5,4104,150460,146356,77.0858416374209,74.98322104669928,Miền Nam
2025,C04,14.25,3808,154268,150460,79.03681123037119,77.0858416374209,Miền Nam
2025,C04,14.0,3699,157967,154268,80.93193636806107,79.03681123037119,Miền Nam
2025,C04,13.75,3479,161446,157967,82.7143479263263,80.93193636806107,Miền Nam
2025,C04,13.5,3241,164687,161446,84.37482388503214,82.7143479263263,Miền Nam
2025,C04,13.25,3017,167704,164687,85.92053692650562,84.37482388503214,Miền Nam
2025,C04,13.0,2908,170612,167704,87.4104055127187,85.92053692650562,Miền Nam
2025,C04,12.75,2667,173279,170612,88.7768014960166,87.4104055127187,Miền Nam
2025,C04,12.5,2454,175733,173279,90.03407024105336,88.7768014960166,Miền Nam
2025,C04,12.25,2294,178027,175733,91.20936547378129,90.03407024105336,Miền Nam
2025,C04,12.0,2031,180058,178027,92.24991674565156,91.20936547378129,Miền Nam
2025,C04,11.75,1855,181913,180058,93.20029715398212,92.24991674565156,Miền Nam
2025,C04,11.5,1702,183615,181913,94.07229039116736,93.20029715398212,Miền Nam
2025,C04,11.25,1488,185103,183615,94.83464405563952,94.07229039116736,Miền Nam
2025,C04,11.0,1406,186509,185103,95.55498629505341,94.83464405563952,Miền Nam
2025,C04,10.75,1245,187754,186509,96.19284268770653,95.55498629505341,Miền Nam
2025,C04,10.5,1086,188840,187754,96.74923790250276,96.19284268770653,Miền Nam
2025,C04,10.25,920,189760,188840,97.22058559827855,96.74923790250276,Miền Nam
2025,C04,10.0,835,190595,189760,97.6483848656403,97.22058559827855,Miền Nam
2025,C04,9.75,718,191313,190595,98.0162410021262,97.6483848656403,Miền Nam
2025,C04,9.5,630,191943,191313,98.33901170684223,98.0162410021262,Miền Nam
2025,C04,9.25,564,192507,191943,98.62796833773088,98.33901170684223,Miền Nam
2025,C04,9.0,456,192963,192507,98.86159284781105,98.62796833773088,Miền Nam
2025,C04,8.75,413,193376,192963,99.07318697645823,98.86159284781105,Miền Nam
2025,C04,8.5,357,193733,193376,99.25609037579733,99.07318697645823,Miền Nam
2025,C04,8.25,283,194016,193733,99.40108102569357,99.25609037579733,Miền Nam
2025,C04,8.0,241,194257,194016,99.52455362860876,99.40108102569357,Miền Nam
2025,C04,7.75,191,194448,194257,99.62240950892742,99.52455362860876,Miền Nam
2025,C04,7.5,159,194607,194448,99.70387068678434,99.62240950892742,Miền Nam
2025,C04,7.25,148,194755,194607,99.77969618567,99.70387068678434,Miền Nam
2025,C04,7.0,107,194862,194755,99.83451597202654,99.77969618567,Miền Nam
2025,C04,6.75,82,194944,194862,99.87652739708481,99.83451597202654,Miền Nam
2025,C04,6.5,65,195009,194944,99.90982913646029,99.87652739708481,Miền Nam
2025,C04,6.25,51,195060,195009,99.93595819350872,99.90982913646029,Miền Nam
2025,C04,6.0,48,195108,195060,99.96055024720137,99.93595819350872,Miền Nam
2025,C04,5.75,25,195133,195108,99.97335860849962,99.96055024720137,Miền Nam
2025,C04,5.5,15,195148,195133,99.98104362527859,99.97335860849962,Miền Nam
2025,C04,5.25,11,195159,195148,99.98667930424982,99.98104362527859,Miền Nam
2025,C04,5.0,14,195173,195159,99.99385198657684,99.98667930424982,Miền Nam
2025,C04,4.75,4,195177,195173,99.99590132438456,99.99385198657684,Miền Nam
2025,C04,4.5,2,195179,195177,99.99692599328841,99.99590132438456,Miền Nam
2025,C04,4.25,3,195182,195179,99.99846299664421,99.99692599328841,Miền Nam
2025,C04,4.0,2,195184,195182,99.99948766554807,99.99846299664421,Miền Nam
2025,C04,2.0,1,195185,195184,100.0,99.99948766554807,Miền Nam
2025,C05,29.0,2,2,0,0.0024408401371752157,0.0,Miền Nam
2025,C05,28.75,3,5,2,0.006102100342938039,0.0024408401371752157,Miền Nam
2025,C05,28.5,7,12,5,0.014645040823051294,0.006102100342938039,Miền Nam
2025,C05,28.25,21,33,12,0.04027386226339106,0.014645040823051294,Miền Nam
2025,C05,28.0,52,85,33,0.10373570582994666,0.04027386226339106,Miền Nam
2025,C05,27.75,74,159,85,0.19404679090542964,0.10373570582994666,Miền Nam
2025,C05,27.5,99,258,159,0.31486837769560283,0.19404679090542964,Miền Nam
2025,C05,27.25,161,419,258,0.5113560087382076,0.31486837769560283,Miền Nam
2025,C05,27.0,184,603,419,0.7359133013583276,0.5113560087382076,Miền Nam
2025,C05,26.75,265,868,603,1.0593246195340436,0.7359133013583276,Miền Nam
2025,C05,26.5,349,1217,868,1.4852512234711188,1.0593246195340436,Miền Nam
2025,C05,26.25,453,1670,1217,2.0381015145413053,1.4852512234711188,Miền Nam
2025,C05,26.0,515,2185,1670,2.6666178498639233,2.0381015145413053,Miền Nam
2025,C05,25.75,603,2788,2185,3.402531151222251,2.6666178498639233,Miền Nam
2025,C05,25.5,687,3475,2788,4.240959738341937,3.402531151222251,Miền Nam
2025,C05,25.25,833,4308,3475,5.2575696554754145,4.240959738341937,Miền Nam
2025,C05,25.0,889,5197,4308,6.342523096449798,5.2575696554754145,Miền Nam
2025,C05,24.75,988,6185,5197,7.548298124214354,6.342523096449798,Miền Nam
2025,C05,24.5,1059,7244,6185,8.84072297684863,7.548298124214354,Miền Nam
2025,C05,24.25,1163,8407,7244,10.26007151661602,8.84072297684863,Miền Nam
2025,C05,24.0,1257,9664,8407,11.794139542830642,10.26007151661602,Miền Nam
2025,C05,23.75,1369,11033,9664,13.464894616727078,11.794139542830642,Miền Nam
2025,C05,23.5,1365,12398,11033,15.130768010349163,13.464894616727078,Miền Nam
2025,C05,23.25,1541,13939,12398,17.011435336042666,15.130768010349163,Miền Nam
2025,C05,23.0,1611,15550,13939,18.977532066537304,17.011435336042666,Miền Nam
2025,C05,22.75,1647,17197,15550,20.987563919501092,18.977532066537304,Miền Nam
2025,C05,22.5,1765,18962,17197,23.14160534055822,20.987563919501092,Miền Nam
2025,C05,22.25,1769,20731,18962,25.300528441889696,23.14160534055822,Miền Nam
2025,C05,22.0,1797,22528,20731,27.49362330514163,25.300528441889696,Miền Nam
2025,C05,21.75,1882,24410,22528,29.79045387422351,27.49362330514163,Miền Nam
2025,C05,21.5,1905,26315,24410,32.1153541048829,29.79045387422351,Miền Nam
2025,C05,21.25,1931,28246,26315,34.47198525732557,32.1153541048829,Miền Nam
2025,C05,21.0,2023,30269,28246,36.940895056078304,34.47198525732557,Miền Nam
2025,C05,20.75,2166,32435,30269,39.584324924639056,36.940895056078304,Miền Nam
2025,C05,20.5,2137,34572,32435,42.192362611210775,39.584324924639056,Miền Nam
2025,C05,20.25,2252,36824,34572,44.94074860567007,42.192362611210775,Miền Nam
2025,C05,20.0,2310,39134,36824,47.75991896410744,44.94074860567007,Miền Nam
2025,C05,19.75,2299,41433,39134,50.56566470179036,47.75991896410744,Miền Nam
2025,C05,19.5,2296,43729,41433,53.3677491792675,50.56566470179036,Miền Nam
2025,C05,19.25,2237,45966,43729,56.09782887269799,53.3677491792675,Miền Nam
2025,C05,19.0,2186,48152,45966,58.7656671426305,56.09782887269799,Miền Nam
2025,C05,18.75,2200,50352,48152,61.450591293523225,58.7656671426305,Miền Nam
2025,C05,18.5,2189,52541,50352,64.12209082366151,61.450591293523225,Miền Nam
2025,C05,18.25,2205,54746,52541,66.81311707489718,64.12209082366151,Miền Nam
2025,C05,18.0,2232,56978,54746,69.53709466798472,66.81311707489718,Miền Nam
2025,C05,17.75,1996,58974,56978,71.9730531248856,69.53709466798472,Miền Nam
2025,C05,17.5,2065,61039,58974,74.49322056651899,71.9730531248856,Miền Nam
2025,C05,17.25,1953,62992,61039,76.87670096047059,74.49322056651899,Miền Nam
2025,C05,17.0,1835,64827,62992,79.11617178632886,76.87670096047059,Miền Nam
2025,C05,16.75,1775,66602,64827,81.28241740807186,79.11617178632886,Miền Nam
2025,C05,16.5,1603,68205,66602,83.23875077801779,81.28241740807186,Miền Nam
2025,C05,16.25,1514,69719,68205,85.08646676185944,83.23875077801779,Miền Nam
2025,C05,16.0,1374,71093,69719,86.7633239360988,85.08646676185944,Miền Nam
2025,C05,15.75,1306,72399,71093,88.35719254567422,86.7633239360988,Miền Nam
2025,C05,15.5,1231,73630,72399,89.85952965010556,88.35719254567422,Miền Nam
2025,C05,15.25,1152,74782,73630,91.26545356911849,89.85952965010556,Miền Nam
2025,C05,15.0,993,75775,74782,92.477330697226,91.26545356911849,Miền Nam
2025,C05,14.75,882,76657,75775,93.55374119772026,92.477330697226,Miền Nam
2025,C05,14.5,795,77452,76657,94.5239751522474,93.55374119772026,Miền Nam
2025,C05,14.25,695,78147,77452,95.3721670999158,94.5239751522474,Miền Nam
